Distance (m),Longitude,Latitude,Elevation (m)
1223532.369,-107.9078411,46.59356853,903
1223683.684,-107.9057576,46.5936519,907
1223834.999,-107.9036742,46.59373527,905
1223986.313,-107.9015907,46.59381864,907
1224137.628,-107.8995073,46.59390202,905
1224288.943,-107.8974238,46.59398539,904
1224440.258,-107.8953403,46.59406876,911
1224591.573,-107.8932569,46.59415213,920
1224742.888,-107.8911734,46.5942355,921
1224894.203,-107.88909,46.59431888,916
1225045.518,-107.8870065,46.59440225,910
1225196.833,-107.884923,46.59448562,909
1225348.148,-107.8828396,46.59456899,906
1225499.463,-107.8807561,46.59465236,898
1225650.778,-107.8786727,46.59473573,890
1225802.092,-107.8765892,46.59481911,886
1225953.407,-107.8745057,46.59490248,885
1226104.722,-107.8724223,46.59498585,884
1226256.037,-107.8703388,46.59506922,884
1226407.352,-107.8682554,46.59515259,882
1226558.667,-107.8661719,46.59523596,882
1226709.982,-107.8640885,46.59531934,880
1226861.297,-107.862005,46.59540271,879
1227012.612,-107.8599215,46.59548608,878
1227163.927,-107.8578381,46.59556945,877
1227315.242,-107.8557546,46.59565282,874
1227466.556,-107.8536712,46.5957362,875
1227617.871,-107.8515877,46.59581957,874
1227769.186,-107.8495042,46.59590294,872
1227920.501,-107.8474208,46.59598631,873
1228071.816,-107.8453373,46.59606968,873
1228223.131,-107.8432539,46.59615305,870
1228374.446,-107.8411704,46.59623643,871
1228525.761,-107.8390869,46.5963198,871
1228677.076,-107.8370035,46.59640317,870
1228828.391,-107.83492,46.59648654,870
1228979.706,-107.8328366,46.59656991,872
1229131.02,-107.8307531,46.59665329,876
1229282.335,-107.8286696,46.59673666,880
1229433.65,-107.8265862,46.59682003,880
1229584.965,-107.8245027,46.5969034,882
1229736.28,-107.8224193,46.59698677,886
1229887.595,-107.8203358,46.59707014,887
1230038.91,-107.8182523,46.59715352,885
1230190.225,-107.8161689,46.59723689,890
1230341.54,-107.8140854,46.59732026,887
1230492.855,-107.812002,46.59740363,880
1230644.17,-107.8099185,46.597487,879
1230795.484,-107.8078351,46.59757037,879
1230946.799,-107.8057516,46.59765375,885
1231098.114,-107.8036681,46.59773712,888
1231249.429,-107.8015847,46.59782049,890
1231400.744,-107.7995012,46.59790386,894
1231552.059,-107.7974178,46.59798723,898
1231703.374,-107.7953343,46.59807061,899
1231854.689,-107.7932508,46.59815398,902
1232006.004,-107.7911674,46.59823735,906
1232157.319,-107.7890839,46.59832072,908
1232308.634,-107.7870005,46.59840409,907
1232459.948,-107.784917,46.59848746,909
1232611.263,-107.7828335,46.59857084,907
1232762.578,-107.7807501,46.59865421,906
1232913.893,-107.7786666,46.59873758,907
1233065.208,-107.7765832,46.59882095,908
1233216.523,-107.7744997,46.59890432,911
1233367.838,-107.7724162,46.5989877,913
1233519.153,-107.7703328,46.59907107,916
1233670.468,-107.7682493,46.59915444,921
1233821.783,-107.7661659,46.59923781,926
1233973.098,-107.7640824,46.59932118,928
1234124.413,-107.7619989,46.59940455,935
1234275.727,-107.7599155,46.59948793,941
1234427.042,-107.757832,46.5995713,942
1234578.357,-107.7557486,46.59965467,948
1234729.672,-107.7536651,46.59973804,960
1234880.987,-107.7515816,46.59982141,956
1235032.302,-107.7494982,46.59990479,932
1235183.617,-107.7474147,46.59998816,936
1235334.932,-107.7453313,46.60007153,938
1235486.247,-107.7432478,46.6001549,943
1235637.562,-107.7411644,46.60023827,943
1235788.877,-107.7390809,46.60032164,945
1235940.191,-107.7369974,46.60040502,941
1236091.506,-107.734914,46.60048839,937
1236242.821,-107.7328305,46.60057176,939
1236394.136,-107.7307471,46.60065513,944
1236545.451,-107.7286636,46.6007385,947
1236696.766,-107.7265801,46.60082187,947
1236848.081,-107.7244967,46.60090525,948
1236999.396,-107.7224132,46.60098862,958
1237150.711,-107.7203298,46.60107199,958
1237302.026,-107.7182463,46.60115536,943
1237453.341,-107.7161628,46.60123873,935
1237604.655,-107.7140794,46.60132211,932
1237755.97,-107.7119959,46.60140548,938
1237907.285,-107.7099125,46.60148885,941
1238058.6,-107.707829,46.60157222,949
1238209.915,-107.7057455,46.60165559,963
1238361.23,-107.7036621,46.60173896,973
1238512.545,-107.7015786,46.60182234,967
1238663.86,-107.6994952,46.60190571,958
1238815.175,-107.6974117,46.60198908,941
1238966.49,-107.6953282,46.60207245,936
1239117.805,-107.6932448,46.60215582,948
1239269.119,-107.6911613,46.6022392,944
1239420.434,-107.6890779,46.60232257,931
1239571.749,-107.6869944,46.60240594,930
1239723.064,-107.684911,46.60248931,930
1239874.379,-107.6828275,46.60257268,935
1240025.694,-107.680744,46.60265605,947
1240177.009,-107.6786606,46.60273943,955
1240328.324,-107.6765771,46.6028228,941
1240479.639,-107.6744937,46.60290617,938
1240630.954,-107.6724102,46.60298954,940
1240782.269,-107.6703267,46.60307291,945
1240933.584,-107.6682433,46.60315628,949
1241084.898,-107.6661598,46.60323966,954
1241236.213,-107.6640764,46.60332303,962
1241387.528,-107.6619929,46.6034064,974
1241538.843,-107.6599094,46.60348977,986
1241690.158,-107.657826,46.60357314,975
1241841.473,-107.6557425,46.60365652,964
1241992.788,-107.6536591,46.60373989,955
1242144.103,-107.6515756,46.60382326,961
1242295.418,-107.6494921,46.60390663,975
1242446.733,-107.6474087,46.60399,985
1242598.048,-107.6453252,46.60407337,974
1242749.362,-107.6432418,46.60415675,971
1242900.677,-107.6411583,46.60424012,972
1243051.992,-107.6390748,46.60432349,959
1243203.307,-107.6369914,46.60440686,960
1243354.622,-107.6349079,46.60449023,960
1243505.937,-107.6328245,46.60457361,965
1243657.252,-107.630741,46.60465698,971
1243808.567,-107.6286576,46.60474035,975
1243959.882,-107.6265741,46.60482372,981
1244111.197,-107.6244906,46.60490709,990
1244262.512,-107.6224072,46.60499046,1008
1244413.826,-107.6203237,46.60507384,1014
1244565.141,-107.6182403,46.60515721,1005
1244716.456,-107.6161568,46.60524058,998
1244867.771,-107.6140733,46.60532395,1000
1245019.086,-107.6119899,46.60540732,1003
1245170.401,-107.6099064,46.60549069,993
1245321.716,-107.607823,46.60557407,998
1245473.031,-107.6057395,46.60565744,997
1245624.346,-107.603656,46.60574081,991
1245775.661,-107.6015726,46.60582418,991
1245926.976,-107.5994891,46.60590755,992
1246078.29,-107.5974057,46.60599093,988
1246229.605,-107.5953222,46.6060743,992
1246380.92,-107.5932387,46.60615767,990
1246532.235,-107.5911553,46.60624104,984
1246683.55,-107.5890718,46.60632441,977
1246834.865,-107.5869884,46.60640778,974
1246986.18,-107.5849049,46.60649116,971
1247137.495,-107.5828214,46.60657453,971
1247288.81,-107.580738,46.6066579,972
1247440.125,-107.5786545,46.60674127,976
1247591.44,-107.5765711,46.60682464,978
1247742.754,-107.5744876,46.60690802,977
1247894.069,-107.5724042,46.60699139,969
1248045.384,-107.5703207,46.60707476,963
1248196.699,-107.5682372,46.60715813,964
1248348.014,-107.5661538,46.6072415,968
1248499.329,-107.5640703,46.60732487,965
1248650.644,-107.5619869,46.60740825,959
1248801.959,-107.5599034,46.60749162,956
1248953.274,-107.5578199,46.60757499,955
1249104.589,-107.5557365,46.60765836,953
1249255.904,-107.553653,46.60774173,956
1249407.219,-107.5515696,46.6078251,956
1249558.533,-107.5494861,46.60790848,958
1249709.848,-107.5474026,46.60799185,961
1249861.163,-107.5453192,46.60807522,963
1250012.478,-107.5432357,46.60815859,967
1250163.793,-107.5411523,46.60824196,973
1250315.108,-107.5390688,46.60832534,976
1250466.423,-107.5369853,46.60840871,980
1250617.738,-107.5349019,46.60849208,973
1250769.053,-107.5328184,46.60857545,968
1250920.368,-107.530735,46.60865882,964
1251071.683,-107.5286515,46.60874219,958
1251222.997,-107.526568,46.60882557,955
1251374.312,-107.5244846,46.60890894,954
1251525.627,-107.5224011,46.60899231,959
1251676.942,-107.5203177,46.60907568,958
1251828.257,-107.5182342,46.60915905,954
1251979.572,-107.5161508,46.60924243,950
1252130.887,-107.5140673,46.6093258,950
1252282.202,-107.5119838,46.60940917,955
1252433.517,-107.5099004,46.60949254,959
1252584.832,-107.5078169,46.60957591,958
1252736.147,-107.5057335,46.60965928,951
1252887.461,-107.50365,46.60974266,948
1253038.776,-107.5015665,46.60982603,946
1253190.091,-107.4994831,46.6099094,944
1253341.406,-107.4973996,46.60999277,945
1253492.721,-107.4953162,46.61007614,944
1253644.036,-107.4932327,46.61015952,945
1253795.351,-107.4911492,46.61024289,949
1253946.666,-107.4890658,46.61032626,953
1254097.981,-107.4869823,46.61040963,956
1254249.296,-107.4848989,46.610493,958
1254400.611,-107.4828154,46.61057637,959
1254551.925,-107.4807319,46.61065975,960
1254703.24,-107.4786485,46.61074312,962
1254854.555,-107.476565,46.61082649,964
1255005.87,-107.4744816,46.61090986,969
1255157.185,-107.4723981,46.61099323,976
1255308.5,-107.4703146,46.6110766,979
1255459.815,-107.4682312,46.61115998,985
1255611.13,-107.4661477,46.61124335,995
1255762.445,-107.4640643,46.61132672,1004
1255913.76,-107.4619808,46.61141009,1023
1256065.075,-107.4598974,46.61149346,1029
1256216.389,-107.4578139,46.61157684,1019
1256367.704,-107.4557304,46.61166021,1008
1256519.019,-107.453647,46.61174358,1011
1256670.334,-107.4515635,46.61182695,1001
1256821.649,-107.4494801,46.61191032,1007
1256972.964,-107.4473966,46.61199369,1020
1257124.279,-107.4453131,46.61207707,1023
1257275.594,-107.4432297,46.61216044,1013
1257426.909,-107.4411462,46.61224381,1008
1257578.224,-107.4390628,46.61232718,1016
1257729.539,-107.4369793,46.61241055,1019
1257880.854,-107.4348958,46.61249393,1015
1258032.168,-107.4328124,46.6125773,1023
1258183.483,-107.4307289,46.61266067,1033
1258334.798,-107.4286455,46.61274404,1045
1258486.113,-107.426562,46.61282741,1046
1258637.428,-107.4244785,46.61291078,1038
1258788.743,-107.4223951,46.61299416,1025
1258940.058,-107.4203116,46.61307753,1016
1259091.373,-107.4182282,46.6131609,1020
1259242.688,-107.4161447,46.61324427,1014
1259394.003,-107.4140612,46.61332764,1008
1259545.318,-107.4119778,46.61341101,1005
1259696.632,-107.4098943,46.61349439,1007
1259847.947,-107.4078109,46.61357776,1000
1259999.262,-107.4057274,46.61366113,990
1260150.577,-107.403644,46.6137445,988
1260301.892,-107.4015605,46.61382787,981
1260453.207,-107.399477,46.61391125,977
1260604.522,-107.3973936,46.61399462,973
1260755.837,-107.3953101,46.61407799,968
1260907.152,-107.3932267,46.61416136,964
1261058.467,-107.3911432,46.61424473,964
1261209.782,-107.3890597,46.6143281,964
1261361.096,-107.3869763,46.61441148,963
1261512.411,-107.3848928,46.61449485,969
1261663.726,-107.3828094,46.61457822,966
1261815.041,-107.3807259,46.61466159,960
1261966.356,-107.3786424,46.61474496,957
1262117.671,-107.376559,46.61482834,952
1262268.986,-107.3744755,46.61491171,947
1262420.301,-107.3723921,46.61499508,940
1262571.616,-107.3703086,46.61507845,934
1262722.931,-107.3682251,46.61516182,930
1262874.246,-107.3661417,46.61524519,926
1263025.56,-107.3640582,46.61532857,923
1263176.875,-107.3619748,46.61541194,919
1263328.19,-107.3598913,46.61549531,917
1263479.505,-107.3578078,46.61557868,913
1263630.82,-107.3557244,46.61566205,910
1263782.135,-107.3536409,46.61574542,920
1263933.45,-107.3515575,46.6158288,922
1264084.765,-107.349474,46.61591217,922
1264236.08,-107.3473906,46.61599554,918
1264387.395,-107.3453071,46.61607891,912
1264538.71,-107.3432236,46.61616228,913
1264690.025,-107.3411402,46.61624566,910
1264841.339,-107.3390567,46.61632903,902
1264992.654,-107.3369733,46.6164124,898
1265143.969,-107.3348898,46.61649577,897
1265295.284,-107.3328063,46.61657914,896
1265446.599,-107.3307229,46.61666251,894
1265597.914,-107.3286394,46.61674589,893
1265749.229,-107.326556,46.61682926,891
1265900.544,-107.3244725,46.61691263,889
1266051.859,-107.322389,46.616996,890
1266203.174,-107.3203056,46.61707937,893
1266354.489,-107.3182221,46.61716275,896
1266505.803,-107.3161387,46.61724612,891
1266657.118,-107.3140552,46.61732949,883
1266808.433,-107.3119717,46.61741286,880
1266959.748,-107.3098883,46.61749623,878
1267111.063,-107.3078048,46.6175796,876
1267262.378,-107.3057214,46.61766298,877
1267413.693,-107.3036379,46.61774635,876
1267565.008,-107.3015544,46.61782972,874
1267716.323,-107.299471,46.61791309,872
1267867.638,-107.2973875,46.61799646,873
1268018.953,-107.2953041,46.61807983,871
1268170.267,-107.2932206,46.61816321,872
1268321.582,-107.2911371,46.61824658,875
1268472.897,-107.2890537,46.61832995,876
1268624.212,-107.2869702,46.61841332,875
1268775.527,-107.2848868,46.61849669,872
1268926.842,-107.2828033,46.61858007,872
1269078.157,-107.2807199,46.61866344,866
1269229.472,-107.2786364,46.61874681,864
1269380.787,-107.2765529,46.61883018,863
1269532.102,-107.2744695,46.61891355,863
1269683.417,-107.272386,46.61899692,862
1269834.731,-107.2703026,46.6190803,861
1269986.046,-107.2682191,46.61916367,860
1270137.361,-107.2661356,46.61924704,858
1270288.676,-107.2640522,46.61933041,857
1270439.991,-107.2619687,46.61941378,856
1270591.306,-107.2598853,46.61949716,857
1270742.621,-107.2578018,46.61958053,857
1270893.936,-107.2557183,46.6196639,859
1271045.251,-107.2536349,46.61974727,862
1271196.566,-107.2515514,46.61983064,867
1271347.881,-107.249468,46.61991401,872
1271499.195,-107.2473845,46.61999739,875
1271650.51,-107.245301,46.62008076,876
1271801.825,-107.2432176,46.62016413,875
1271953.14,-107.2411341,46.6202475,874
1272104.455,-107.2390507,46.62033087,874
1272255.77,-107.2369672,46.62041424,877
1272407.085,-107.2348837,46.62049762,880
1272558.4,-107.2328003,46.62058099,884
1272709.715,-107.2307168,46.62066436,888
1272861.03,-107.2286334,46.62074773,893
1273012.345,-107.2265499,46.6208311,895
1273163.66,-107.2244665,46.62091448,898
1273314.974,-107.222383,46.62099785,901
1273466.289,-107.2202995,46.62108122,903
1273617.604,-107.2182161,46.62116459,904
1273768.919,-107.2161326,46.62124796,906
1273920.234,-107.2140492,46.62133133,908
1274071.549,-107.2119657,46.62141471,910
1274222.864,-107.2098822,46.62149808,913
1274374.179,-107.2077988,46.62158145,917
1274525.494,-107.2057153,46.62166482,917
1274676.809,-107.2036319,46.62174819,921
1274828.124,-107.2015484,46.62183157,922
1274979.438,-107.1994649,46.62191494,922
1275130.753,-107.1973815,46.62199831,919
1275282.068,-107.195298,46.62208168,895
1275433.383,-107.1932146,46.62216505,890
1275584.698,-107.1911311,46.62224842,881
1275736.013,-107.1890476,46.6223318,870
1275887.328,-107.1869642,46.62241517,866
1276038.643,-107.1848807,46.62249854,866
1276189.958,-107.1827973,46.62258191,868
1276341.273,-107.1807138,46.62266528,862
1276492.588,-107.1786303,46.62274866,863
1276643.902,-107.1765469,46.62283203,845
1276795.217,-107.1744634,46.6229154,841
1276946.532,-107.17238,46.62299877,841
1277097.847,-107.1702965,46.62308214,839
1277249.162,-107.1682131,46.62316551,838
1277400.477,-107.1661296,46.62324889,837
1277551.792,-107.1640461,46.62333226,836
1277703.107,-107.1619627,46.62341563,837
1277854.422,-107.1598792,46.623499,837
1278005.737,-107.1577958,46.62358237,836
1278157.052,-107.1557123,46.62366574,836
1278308.366,-107.1536288,46.62374912,835
1278459.681,-107.1515454,46.62383249,836
1278610.996,-107.1494619,46.62391586,834
1278762.311,-107.1473785,46.62399923,834
1278913.626,-107.145295,46.6240826,833
1279064.941,-107.1432115,46.62416598,833
1279216.256,-107.1411281,46.62424935,835
1279367.571,-107.1390446,46.62433272,841
1279518.886,-107.1369612,46.62441609,847
1279670.201,-107.1348777,46.62449946,850
1279821.516,-107.1327942,46.62458283,853
1279972.83,-107.1307108,46.62466621,854
1280124.145,-107.1286273,46.62474958,851
1280275.46,-107.1265439,46.62483295,845
1280426.775,-107.1244604,46.62491632,843
1280578.09,-107.1223769,46.62499969,840
1280729.405,-107.1202935,46.62508307,839
1280880.72,-107.11821,46.62516644,839
1281032.035,-107.1161266,46.62524981,843
1281183.35,-107.1140431,46.62533318,845
1281334.665,-107.1119597,46.62541655,850
1281485.98,-107.1098762,46.62549992,855
1281637.295,-107.1077927,46.6255833,851
1281788.609,-107.1057093,46.62566667,846
1281939.924,-107.1036258,46.62575004,843
1282091.239,-107.1015424,46.62583341,843
1282242.554,-107.0994589,46.62591678,841
1282393.869,-107.0973754,46.62600015,840
1282545.184,-107.095292,46.62608353,843
1282696.499,-107.0932085,46.6261669,844
1282847.814,-107.0911251,46.62625027,844
1282999.129,-107.0890416,46.62633364,842
1283150.444,-107.0869581,46.62641701,839
1283301.759,-107.0848747,46.62650039,838
1283453.073,-107.0827912,46.62658376,839
1283604.388,-107.0807078,46.62666713,839
1283755.703,-107.0786243,46.6267505,836
1283907.018,-107.0765408,46.62683387,839
1284058.333,-107.0744574,46.62691724,843
1284209.648,-107.0723739,46.62700062,848
1284360.963,-107.0702905,46.62708399,853
1284512.278,-107.068207,46.62716736,851
1284663.593,-107.0661235,46.62725073,853
1284814.908,-107.0640401,46.6273341,847
1284966.223,-107.0619566,46.62741748,846
1285117.537,-107.0598732,46.62750085,851
1285268.852,-107.0577897,46.62758422,855
1285420.167,-107.0557063,46.62766759,852
1285571.482,-107.0536228,46.62775096,853
1285722.797,-107.0515393,46.62783433,857
1285874.112,-107.0494559,46.62791771,864
1286025.427,-107.0473724,46.62800108,870
1286176.742,-107.045289,46.62808445,869
1286328.057,-107.0432055,46.62816782,865
1286479.372,-107.041122,46.62825119,869
1286630.687,-107.0390386,46.62833456,868
1286782.001,-107.0369551,46.62841794,871
1286933.316,-107.0348717,46.62850131,876
1287084.631,-107.0327882,46.62858468,880
1287235.946,-107.0307047,46.62866805,885
1287387.261,-107.0286213,46.62875142,882
1287538.576,-107.0265378,46.6288348,874
1287689.891,-107.0244544,46.62891817,878
1287841.206,-107.0223709,46.62900154,887
1287992.521,-107.0202874,46.62908491,864
1288143.836,-107.018204,46.62916828,861
1288295.151,-107.0161205,46.62925165,860
1288446.465,-107.0140371,46.62933503,857
1288597.78,-107.0119536,46.6294184,853
1288749.095,-107.0098701,46.62950177,851
1288900.41,-107.0077867,46.62958514,851
1289051.725,-107.0057032,46.62966851,853
1289203.04,-107.0036198,46.62975189,854
1289354.355,-107.0015363,46.62983526,858
1289505.67,-106.9994529,46.62991863,857
1289656.985,-106.9973694,46.630002,857
1289808.3,-106.9952859,46.63008537,856
1289959.615,-106.9932025,46.63016874,857
1290110.93,-106.991119,46.63025212,860
1290262.244,-106.9890356,46.63033549,862
1290413.559,-106.9869521,46.63041886,864
1290564.874,-106.9848686,46.63050223,865
1290716.189,-106.9827852,46.6305856,869
1290867.504,-106.9807017,46.63066897,872
1291018.819,-106.9786183,46.63075235,875
1291170.134,-106.9765348,46.63083572,877
1291321.449,-106.9744513,46.63091909,881
1291472.764,-106.9723679,46.63100246,886
1291624.079,-106.9702844,46.63108583,893
1291775.394,-106.968201,46.63116921,886
1291926.708,-106.9661175,46.63125258,882
1292078.023,-106.964034,46.63133595,880
1292229.338,-106.9619506,46.63141932,884
1292380.653,-106.9598671,46.63150269,889
1292531.968,-106.9577837,46.63158606,891
1292683.283,-106.9557002,46.63166944,890
1292834.598,-106.9536167,46.63175281,896
1292985.913,-106.9515333,46.63183618,900
1293137.228,-106.9494498,46.63191955,902
1293288.543,-106.9473664,46.63200292,905
1293439.858,-106.9452829,46.6320863,906
1293591.172,-106.9431995,46.63216967,911
1293742.487,-106.941116,46.63225304,914
1293893.802,-106.9390325,46.63233641,915
1294045.117,-106.9369491,46.63241978,914
1294196.432,-106.9348656,46.63250315,915
1294347.747,-106.9327822,46.63258653,916
1294499.062,-106.9306987,46.6326699,920
1294650.377,-106.9286152,46.63275327,911
1294801.692,-106.9265318,46.63283664,894
1294953.007,-106.9244483,46.63292001,888
1295104.322,-106.9223649,46.63300338,885
1295255.636,-106.9202814,46.63308676,881
1295406.951,-106.9181979,46.63317013,879
1295558.266,-106.9161145,46.6332535,875
1295709.581,-106.914031,46.63333687,874
1295860.896,-106.9119476,46.63342024,871
1296012.211,-106.9098641,46.63350362,871
1296163.526,-106.9077806,46.63358699,870
1296314.841,-106.9056972,46.63367036,870
1296466.156,-106.9036137,46.63375373,869
1296617.471,-106.9015303,46.6338371,867
1296768.786,-106.8994468,46.63392047,868
1296920.101,-106.8973633,46.63400385,869
1297071.415,-106.8952799,46.63408722,869
1297222.73,-106.8931964,46.63417059,868
1297374.045,-106.891113,46.63425396,868
1297525.36,-106.8890295,46.63433733,869
1297676.675,-106.8869461,46.63442071,871
1297827.99,-106.8848626,46.63450408,865
1297979.305,-106.8827791,46.63458745,860
1298130.62,-106.8806957,46.63467082,857
1298281.935,-106.8786122,46.63475419,857
1298433.25,-106.8765288,46.63483756,855
1298584.565,-106.8744453,46.63492094,863
1298735.879,-106.8723618,46.63500431,869
1298887.194,-106.8702784,46.63508768,870
1299038.509,-106.8681949,46.63517105,870
1299189.824,-106.8661115,46.63525442,871
1299341.139,-106.864028,46.6353378,873
1299492.454,-106.8619445,46.63542117,872
1299643.769,-106.8598611,46.63550454,873
1299795.084,-106.8577776,46.63558791,872
1299946.399,-106.8556942,46.63567128,872
1300097.714,-106.8536107,46.63575465,871
1300249.029,-106.8515272,46.63583803,870
1300400.343,-106.8494438,46.6359214,871
1300551.658,-106.8473603,46.63600477,871
1300702.973,-106.8452769,46.63608814,873
1300854.288,-106.8431934,46.63617151,874
1301005.603,-106.8411099,46.63625488,874
1301156.918,-106.8390265,46.63633826,876
1301308.233,-106.836943,46.63642163,876
1301459.548,-106.8348596,46.636505,877
1301610.863,-106.8327761,46.63658837,879
1301762.178,-106.8306926,46.63667174,882
1301913.493,-106.8286092,46.63675512,882
1302064.807,-106.8265257,46.63683849,885
1302216.122,-106.8244423,46.63692186,887
1302367.437,-106.8223588,46.63700523,889
1302518.752,-106.8202754,46.6370886,890
1302670.067,-106.8181919,46.63717197,889
1302821.382,-106.8161084,46.63725535,888
1302972.697,-106.814025,46.63733872,885
1303124.012,-106.8119415,46.63742209,886
1303275.327,-106.8098581,46.63750546,885
1303426.642,-106.8077746,46.63758883,884
1303577.957,-106.8056911,46.63767221,884
1303729.271,-106.8036077,46.63775558,884
1303880.586,-106.8015242,46.63783895,880
1304031.901,-106.7994408,46.63792232,879
1304183.216,-106.7973573,46.63800569,874
1304334.531,-106.7952738,46.63808906,868
1304485.846,-106.7931904,46.63817244,872
1304637.161,-106.7911069,46.63825581,875
1304788.476,-106.7890235,46.63833918,874
1304939.791,-106.78694,46.63842255,872
1305091.106,-106.7848565,46.63850592,870
1305242.421,-106.7827731,46.63858929,867
1305393.736,-106.7806896,46.63867267,865
1305545.05,-106.7786062,46.63875604,866
1305696.365,-106.7765227,46.63883941,866
1305847.68,-106.7744392,46.63892278,865
1305998.995,-106.7723558,46.63900615,862
1306150.31,-106.7702723,46.63908953,862
1306301.625,-106.7681889,46.6391729,863
1306452.94,-106.7661054,46.63925627,865
1306604.255,-106.764022,46.63933964,866
1306755.57,-106.7619385,46.63942301,868
1306906.885,-106.759855,46.63950638,874
1307058.2,-106.7577716,46.63958976,876
1307209.514,-106.7556881,46.63967313,874
1307360.829,-106.7536047,46.6397565,873
1307512.144,-106.7515212,46.63983987,869
1307663.459,-106.7494377,46.63992324,867
1307814.774,-106.7473543,46.64000662,864
1307966.089,-106.7452708,46.64008999,863
1308117.404,-106.7431874,46.64017336,862
1308268.719,-106.7411039,46.64025673,862
1308420.034,-106.7390204,46.6403401,862
1308571.349,-106.736937,46.64042347,863
1308722.664,-106.7348535,46.64050685,864
1308873.978,-106.7327701,46.64059022,868
1309025.293,-106.7306866,46.64067359,872
1309176.608,-106.7286031,46.64075696,871
1309327.923,-106.7265197,46.64084033,867
1309479.238,-106.7244362,46.6409237,865
1309630.553,-106.7223528,46.64100708,862
1309781.868,-106.7202693,46.64109045,860
1309933.183,-106.7181858,46.64117382,859
1310084.498,-106.7161024,46.64125719,862
1310235.813,-106.7140189,46.64134056,867
1310387.128,-106.7119355,46.64142394,871
1310538.442,-106.709852,46.64150731,876
1310689.757,-106.7077686,46.64159068,886
1310841.072,-106.7056851,46.64167405,877
1310992.387,-106.7036016,46.64175742,870
1311143.702,-106.7015182,46.64184079,865
1311295.017,-106.6994347,46.64192417,865
1311446.332,-106.6973513,46.64200754,869
1311597.647,-106.6952678,46.64209091,872
1311748.962,-106.6931843,46.64217428,869
1311900.277,-106.6911009,46.64225765,868
1312051.592,-106.6890174,46.64234103,870
1312202.906,-106.686934,46.6424244,867
1312354.221,-106.6848505,46.64250777,865
1312505.536,-106.682767,46.64259114,871
1312656.851,-106.6806836,46.64267451,877
1312808.166,-106.6786001,46.64275788,875
1312959.481,-106.6765167,46.64284126,867
1313110.796,-106.6744332,46.64292463,859
1313262.111,-106.6723497,46.643008,854
1313413.426,-106.6702663,46.64309137,848
1313564.741,-106.6681828,46.64317474,841
1313716.056,-106.6660994,46.64325811,829
1313867.371,-106.6640159,46.64334149,827
1314018.685,-106.6619324,46.64342486,830
1314170,-106.659849,46.64350823,831
1314321.315,-106.6577655,46.6435916,837
1314472.63,-106.6556821,46.64367497,836
1314623.945,-106.6535986,46.64375835,839
1314775.26,-106.6515152,46.64384172,840
1314926.575,-106.6494317,46.64392509,840
1315077.89,-106.6473482,46.64400846,841
1315229.205,-106.6452648,46.64409183,841
1315380.52,-106.6431813,46.6441752,842
1315531.835,-106.6410979,46.64425858,843
1315683.149,-106.6390144,46.64434195,844
1315834.464,-106.6369309,46.64442532,844
1315985.779,-106.6348475,46.64450869,843
1316137.094,-106.632764,46.64459206,844
1316288.409,-106.6306806,46.64467544,849
1316439.724,-106.6285971,46.64475881,852
1316591.039,-106.6265136,46.64484218,856
1316742.354,-106.6244302,46.64492555,862
1316893.669,-106.6223467,46.64500892,868
1317044.984,-106.6202633,46.64509229,877
1317196.299,-106.6181798,46.64517567,886
1317347.613,-106.6160963,46.64525904,888
1317498.928,-106.6140129,46.64534241,901
1317650.243,-106.6119294,46.64542578,932
1317801.558,-106.609846,46.64550915,935
1317952.873,-106.6077625,46.64559252,924
1318104.188,-106.605679,46.6456759,931
1318255.503,-106.6035956,46.64575927,915
1318406.818,-106.6015121,46.64584264,905
1318558.133,-106.5994287,46.64592601,906
1318709.448,-106.5973452,46.64600938,912
1318860.763,-106.5952618,46.64609276,917
1319012.077,-106.5931783,46.64617613,920
1319163.392,-106.5910948,46.6462595,922
1319314.707,-106.5890114,46.64634287,916
1319466.022,-106.5869279,46.64642624,912
1319617.337,-106.5848445,46.64650961,908
1319768.652,-106.582761,46.64659299,904
1319919.967,-106.5806775,46.64667636,905
1320071.282,-106.5785941,46.64675973,902
1320222.597,-106.5765106,46.6468431,904
1320373.912,-106.5744272,46.64692647,911
1320525.227,-106.5723437,46.64700985,917
1320676.541,-106.5702602,46.64709322,925
1320827.856,-106.5681768,46.64717659,928
1320979.171,-106.5660933,46.64725996,930
1321130.486,-106.5640099,46.64734333,932
1321281.801,-106.5619264,46.6474267,931
1321433.116,-106.5598429,46.64751008,926
1321584.431,-106.5577595,46.64759345,927
1321735.746,-106.555676,46.64767682,930
1321887.061,-106.5535926,46.64776019,930
1322038.376,-106.5515091,46.64784356,926
1322189.691,-106.5494256,46.64792694,931
1322341.006,-106.5473422,46.64801031,930
1322492.32,-106.5452587,46.64809368,934
1322643.635,-106.5431753,46.64817705,934
1322794.95,-106.5410918,46.64826042,937
1322946.265,-106.5390084,46.64834379,940
1323097.58,-106.5369249,46.64842717,946
1323248.895,-106.5348414,46.64851054,940
1323400.21,-106.532758,46.64859391,937
1323551.525,-106.5306745,46.64867728,934
1323702.84,-106.5285911,46.64876065,932
1323854.155,-106.5265076,46.64884402,930
1324005.47,-106.5244241,46.6489274,926
1324156.784,-106.5223407,46.64901077,926
1324308.099,-106.5202572,46.64909414,921
